,21.99,21.91,21.83,21.75,21.67,21.59,21.51,21.43,21.34,21.26,21.18,21.1,21.02,20.94,20.86,20.78,20.7,20.62,20.54,20.46,20.38,20.3,20.22,20.14,20.06,19.98,19.9,19.82,19.74,19.66,19.58,19.5,19.42,19.34,19.26,19.18,19.1,19.02,18.94,18.86,18.79,18.71,18.63,18.55,18.47,18.39,18.31,18.23,18.16,18.08,18,17.92,17.84,17.76,17.68,17.61,17.53,17.45,17.37,17.29,17.22,17.14,17.06,16.98,16.91,16.83,16.75,16.67,16.6,16.52,16.44,16.36,16.29,16.21,16.13,16.05,15.98,15.9,15.82,15.75,15.67,15.59,15.51,15.44,15.36,15.28,15.21,15.13,15.05,14.98,14.9,14.82,14.75,14.67,14.6,14.52,14.44,14.37,14.29,14.21,14.14,14.06,13.99,13.91,13.83,13.76,13.68,13.61,13.53,13.46,13.38,13.3,13.23,13.15,13.08,13,12.93,12.85,12.78,12.7,12.62,12.55,12.47,12.4,12.32,12.25,12.17,12.1,12.02,11.95,11.87,11.8,11.72,11.65,11.57,11.5,11.42,11.35,11.27,11.2,11.12,11.05,10.97,10.9,10.83,10.75,10.68,10.6,10.53,10.45,10.38,10.3,10.23,10.16,10.08,10.01,9.93,9.86,9.78,9.71,9.64,9.56,9.49,9.41,9.34,9.27,9.19,9.12,9.04,8.97,8.9,8.82,8.75,8.67,8.6,8.53,8.45,8.38,8.31,8.23,8.16,8.08,8.01
82,-25.886,-15.602,-18.127,-9.986,-6.505,-7.66,-4.475,-1.377,4.964,0.253,-1.16,-2.334,-1.309,0.331,2.704,2.494,-1.609,-1.87,0.653,5.069,6.698,5.743,7.259,2.576,-1.878,-5.376,-10.671,-16.439,-19.2,-13.313,-2.319,-16.328,-27.004,-22.602,-17.335,-20.177,-21.79,-22.78,-24.07,-21.319,-15.748,-15.327,-16.585,-17.944,-16.376,-19.159,-16.28,-7.915,-15.062,-11.9,-16.66,-14.631,-10.419,-10.025,-7.856,-5.925,-6.588,-7.615,-7.439,-5.625,0.007,-4.297,-9.938,-3.258,2.316,-0.794,-4.165,-0.192,7.494,7.798,9.764,10.757,7.078,8.774,11.105,13.318,14.424,16.184,15.61,12.838,10.791,8.047,8.401,12.039,14.026,11.419,9.513,8.429,8.211,9.037,6.026,4.376,5.271,5.119,6.141,6.371,1.638,-4.926,-0.707,1.156,-4.064,-12.321,-14.333,-13.058,-7.687,1.998,5.781,1.259,-10.531,-21.182,-23.162,-15.79,-11.734,-24.868,-34.093,-27.602,-22.058,-8.55,-20.992,-30.296,-40.687,-41.884,-46.132,-44.821,-43.707,-40.449,-54.436,-57.863,-56.731,-51.233,-48.436,-44.639,-42.863,-43.042,-31.114,-42.224,-40.401,-28.132,-17.832,-15.734,-24.365,-30.271,-31.323,-25.012,-26.088,-19.692,-18.704,-22.568,-26.735,-24.584,-16.733,-24.174,-36.326,-38.05,-27.266,-9.762,-1.979,-11.261,-24.786,-27.545,-24.737,-22.606,-42.361,-43.323,-44.203,-39.549,-38.056,-17.186,-18.422,-47.075,-56.244,-48.116,-54.025,-54.258,-53.745,-51.618,-49.391,-48.047,-47.799,-46.027,-46.456,-47.173,-38.048
82.07,-22.185,-14.675,-21.371,-14.253,-8.152,-8.147,-3.194,0.157,0.317,-3.415,-4.714,-3.834,-1.205,-1.516,-0.087,2.266,-0.296,-0.912,5.121,6.531,5.021,7.643,3.874,1.247,-0.626,-4.847,-12.399,-11.153,-16.195,-14.446,-1.797,-5.893,-19.993,-21.069,-16.644,-19.46,-21.312,-22.211,-19.084,-16.293,-15.919,-13.994,-13.881,-14.885,-15.451,-17.259,-17.731,-7.177,-12.777,-9.032,-15.368,-14.379,-11.652,-10.27,-9.803,-8.212,-9.086,-7.014,-8.648,-4.795,-1.497,0.559,0.05,4.301,6.002,3.47,1.221,6.626,9.186,7.321,10.754,11.956,8.889,8.558,10.244,13.896,15.188,16.748,15.133,13.211,9.24,9.135,9.298,10.87,15.651,12.479,9.968,8.028,8.372,8.082,5.209,4.73,5.203,7.106,6.486,6.636,4.027,-0.474,3.357,4.404,-1.419,-12.265,-18.88,-16.927,-19.008,0.959,9.108,6.454,-2.79,-20.877,-34.232,-13.523,-10.527,-28.286,-32.005,-25.963,-19.89,-10.589,-21.063,-38.431,-48.89,-49.214,-48.231,-44.605,-45.558,-43.563,-54.702,-57.493,-55.605,-50.487,-45.661,-37.967,-43.759,-41.512,-34.558,-35.819,-24.877,-18.369,-12.47,-15.219,-26.125,-28.129,-34.094,-27.406,-20.161,-16.818,-17.319,-14.638,-19.825,-29.87,-26.864,-36.939,-37.402,-26.39,-21.889,-4.558,-2.078,-15.142,-28.324,-26.221,-22.471,-12.354,-41.936,-46.494,-44.385,-34.815,-28.755,-17.71,-18.159,-21.415,-29.28,-33.254,-45.444,-53.142,-51.187,-47.756,-47.886,-44.066,-45.41,-44.49,-46.931,-44.413,-33.576
82.15,-4.229,-16.603,-18.539,-14.475,-6.375,-9.93,-9.382,-5.109,-3.926,-8.004,-7.273,-5.389,-2.029,-0.747,1.822,1.894,1.237,3.355,8.105,6.026,5.629,6.007,4.324,4.228,3.789,-1.844,-9.842,-10.312,-15.993,-14.747,-9.412,-10.279,-19.408,-20.26,-15.493,-16.667,-18.524,-19.854,-20.466,-16.566,-14.663,-14.947,-16.376,-14.948,-18.501,-20.031,-13.299,-7.483,-10.287,-9.198,-11.891,-13.092,-12.132,-11.833,-11.709,-8.276,-5.793,-7.283,-8.653,-6.587,-0.729,0.644,7.248,6.919,4.443,5.189,5.802,6.116,6.881,5.532,12.55,12.293,11.668,9.561,10.478,16.046,16.042,16.748,13.592,12.398,9.968,8.886,9.836,10.537,14.316,13.982,10.764,8.199,7.388,7.354,7.042,5.569,5.569,7.297,7.261,7.62,5.754,1.37,2.704,5.458,-0.525,-10.171,-14.641,-13.765,-5.117,0.855,5.548,11.327,0.333,-13.855,-28.075,-14.057,-10.082,-21.57,-27.276,-17.756,-19.489,-18.837,-25.716,-49.108,-56.926,-54.686,-41.126,-44.515,-44.859,-49.132,-55.286,-58.442,-55.398,-50.124,-41.504,-35.407,-41.379,-41.294,-32.92,-17.777,-12.294,-13.409,-14.074,-12.063,-24.485,-28.449,-35.504,-18.572,-21.759,-21.274,-9.697,-9.708,-18.622,-35.022,-43.137,-39.423,-27.161,-28.129,-23.437,-4.213,-3.597,-12.547,-23.699,-23.641,-17.852,-20.323,-37.085,-41.673,-35.012,-37.139,-24.844,-8.907,-15.877,-22.183,-35.237,-49.452,-45.598,-55.574,-52.609,-49.812,-47.401,-40.593,-38.007,-43.664,-47.95,-44.925,-34.613
82.21,-7.911,-17.145,-15.289,-11.289,-8.559,-10.345,-12.58,-12.907,-8.204,-10.348,-4.227,-2.728,-1.525,0.589,4.605,5.987,5.668,6.387,10.149,9.277,7.699,5.913,6.871,5.849,6.223,-0.594,-10.821,-15.367,-16.964,-19.739,-16.302,-12.525,-15.109,-23.416,-18.522,-15.047,-15.429,-16.605,-18.761,-17.199,-16.146,-15.722,-17.421,-21.772,-21.984,-22.261,-12.889,-7.63,-9.052,-9.688,-12.252,-14.633,-12.38,-14.212,-9.538,-8.34,-7.077,-7.259,-5.505,-5.358,0.108,3.468,7.738,6.461,1.662,5.999,6.905,4.571,6.977,5.72,10.731,11.454,12.08,10.186,12.701,16.322,15.456,15.17,12.125,10.849,9.443,9.866,10.517,9.521,11.761,13.448,10.343,7.665,8.473,6.333,3.86,4.358,4.368,8.357,8.315,7.697,7.116,4.263,3.018,5.433,0.443,-12.588,-18.688,-11.404,-8.691,-1.576,4.818,13.828,1.865,-8.898,-15.307,-9.571,-9.156,-13.055,-19.908,-12.882,-20.881,-29.411,-36.383,-58.167,-59.463,-50.228,-34.47,-39.525,-41.529,-47.198,-53.783,-56.952,-54.655,-50.978,-44.507,-36.001,-40.393,-40.689,-31.048,-11.551,-11.087,-20.506,-27.8,-12.126,-25.741,-26.306,-27.292,-36.217,-12.124,-10.926,-7.011,-11.588,-18.84,-34.495,-43.639,-36.241,-17.586,-27.195,-12.423,-7.53,-13.527,-15.583,-20.636,-10.055,-4.909,-23.321,-30.216,-31.212,-34.225,-31.599,-12.984,-10.922,-28.235,-36.367,-52.717,-52.947,-50.669,-53.395,-52.469,-51.866,-47.524,-41.695,-41.185,-43.78,-45.999,-44.725,-39.493
82.29,-12.262,-17.896,-7.284,-10.722,-13.102,-11.459,-6.643,-11.725,-9.153,-8.204,-2.003,-2.042,-0.605,3.017,5.519,5.536,6.267,7.981,7.697,7.891,8.231,9.837,10.089,9.46,10.024,3.137,-5.43,-6.432,-12.119,-17.665,-20.121,-10.758,-10.942,-21.702,-18.904,-15.497,-14.275,-15.595,-15.32,-17.474,-17.332,-15.776,-15.274,-21.945,-21.299,-19.217,-11.617,-4.855,-4.93,-8.24,-5.972,-12.732,-14.221,-13.879,-12.869,-8.722,-6.576,-10.849,-7.581,-2.926,2.172,4.947,5.619,5.225,1.574,3.028,4.071,7.935,8.462,6.555,10.236,11.081,12.778,10.96,13.062,16.186,14.47,14.424,11.554,9.745,8.352,9.049,10.989,9.787,10.536,11.959,10.571,7.529,9.135,7.764,6.078,7.852,7.544,10.94,10.027,9.502,7.766,5.081,0.376,5.732,-0.554,-20.613,-22.164,-15.143,-11.982,-0.154,11.178,15.38,5.069,-5.044,-4.119,-4.854,-8.119,-10.874,-12.846,-9.16,-31.554,-44.396,-56.851,-58.153,-53.495,-43.202,-25.328,-35.785,-44.555,-45.151,-45.428,-51.364,-51.019,-49.013,-46.354,-44.091,-44.894,-38.224,-28.169,-16.794,-8.143,-20.714,-19.698,-15.053,-33.359,-25.905,-25.681,-36.648,-16.759,-15.922,-11.519,-12.561,-18.499,-26.628,-38.634,-27.076,-25.647,-23.713,-12.931,-8.164,-13.128,-15.823,-14.654,-5.331,-2.329,-26.434,-45.28,-33.688,-34.781,-35.594,-17.523,-22.099,-27.023,-37.868,-44.814,-43.091,-44.41,-51.652,-53.315,-51.319,-45.542,-40.793,-41.184,-39.526,-37.624,-38.904,-38.542
82.36,-17.493,-14.337,-9.337,-6.918,-12.501,-9.019,-3.068,-6.436,-7.801,-2.286,-0.961,-1.113,-1.383,1.805,5.906,6.845,7.982,10.342,10.268,10.325,7.954,10.475,10.739,10.54,11.244,6.494,-5.854,-5.661,-6.572,-13.633,-16.907,-11.295,-2.864,-21.34,-23.467,-18.149,-14.553,-16.209,-17.066,-17.814,-17.463,-14.943,-10.404,-14.256,-18.44,-12.61,-8.744,-4.265,-3.25,-7.338,-8.108,-12.017,-17.161,-14.804,-11.725,-6.357,-6.514,-8.845,-5.57,-0.852,3.909,5.819,7.062,9.117,7.022,2.149,3.775,8.474,9.546,6.967,9.727,10.906,11.841,12.205,14.787,15.313,14.964,13.64,11.411,11.27,8.063,8.861,10.791,11.271,10.99,11.761,11.557,8.295,9.689,9.689,8.2,8.968,8.6,10.805,10.675,11.144,9.256,8.182,3.574,5.771,0.067,-16.56,-25.356,-13.524,-7.665,-2.701,10.662,16.694,8.096,0.943,1.744,-1.464,-7.434,-9.883,-7.081,-9.215,-32.527,-51.605,-59.407,-54.299,-47.742,-37.926,-31.33,-39.571,-43.691,-44.883,-38.914,-48.162,-49.228,-46.555,-41.378,-48.88,-47.337,-35.468,-27.812,-17.882,-12.221,-20.589,-25.911,-15.442,-19.501,-23.902,-34.595,-29.307,-23.616,-25.078,-14.183,-17.614,-28.117,-31.666,-31.304,-18.403,-27.773,-28.839,-21.137,-11.552,-14.673,-7.008,-7.682,-7.68,-12.179,-36.063,-41.197,-26.472,-18.387,-29.964,-7.225,-13.754,-11.816,-20.501,-35.158,-34.492,-50.431,-53.792,-54.279,-51.133,-45.199,-36.708,-36.384,-44.283,-43.848,-39.288,-39.096
82.43,-11.504,-11.941,-10.784,-8.175,-8.708,-9.35,-1.665,0.853,0.058,-0.433,-2.986,-4.263,-2.029,2.366,6.966,6.773,8.144,10.875,11.761,10.595,10.134,11.212,11.414,11.414,9.946,6.31,-4.177,-0.757,-8.089,-13.231,-17.724,-14.247,-0.51,-17.03,-25.959,-20.273,-15.33,-14.608,-17.459,-17.782,-17.998,-16.597,-15.444,-9.215,-10.711,-12.61,-7.773,-3.497,-4.664,-6.303,-7.626,-9.186,-15.351,-12.162,-8.326,-3.822,-5.661,-8.592,-3.919,1.074,0.461,3.573,5.957,8.745,10.62,7.839,5.625,8.91,11.08,8.797,8.561,10.925,14.143,15.766,16.18,16.006,14.17,14.79,12.413,9.549,7.258,8.588,11.068,12.193,12.335,13.592,10.324,7.5,9.651,9.926,11.048,9.513,9.338,10.294,9.256,9.124,7.081,7.443,5.085,4.011,-1.581,-18.938,-21.206,-17.891,-12.99,-4.708,12.445,19.735,13.634,4.574,2.962,0.127,-5.64,-5.244,-6.242,-10.919,-31.846,-51.474,-58.859,-51.535,-40.673,-27.01,-36.747,-40.908,-42.508,-45.866,-40.716,-45.546,-50.198,-48.496,-45.182,-47.257,-44.21,-30.958,-30.448,-21.285,-19.587,-21.577,-23.368,-13.388,-15.123,-21.806,-23.119,-26.484,-30.343,-28.301,-17.58,-21.395,-30.111,-35.654,-23.517,-22.609,-28.426,-27.942,-22.859,-15.343,-8.574,-10.125,-18.388,-20.106,-21.983,-39.174,-38.788,-32.217,-26.544,-29.074,-8.162,-18.8,-23.843,-20.103,-30.871,-48.52,-54.366,-55.479,-50.811,-48.709,-40.099,-28.138,-33.612,-47.268,-45.639,-40.33,-32.537
82.51,-11.749,-25.149,-20.077,-18.69,-8.645,-6.904,-1.712,1.555,1.357,-0.529,-3.787,-0.863,-0.945,2.475,6.484,6.406,8.051,9.081,10.732,10.93,9.971,10.595,10.46,10.654,10.46,7.986,0.586,-1.298,-10.603,-12.476,-15.917,-16.732,-0.946,-14.004,-28.877,-21.029,-16.707,-16.27,-14.161,-13.765,-18.048,-13.762,-15.94,-10.305,-11.955,-10.484,-6.605,-4.432,-5.043,-6.196,-5.044,-8.059,-15.109,-11.678,-8.575,-4.085,-4.25,-7.463,-6.344,0.294,-0.346,0.643,1.51,1.562,4.742,9.054,8.306,11.08,11.688,10.874,10.723,11.999,14.95,16.611,17.933,17.044,16.37,16.638,14.034,10.343,8.199,8.832,10.93,12.335,11.553,12.335,10.019,7.38,8.832,10.019,8.998,10.108,10.108,10.624,9.474,8.402,6.712,4.102,3.596,2.672,-1.997,-20.379,-23.99,-22.973,-11.244,-6.967,11.598,19.84,15.228,6.456,3.045,-0.453,-4.102,-5.572,-2.644,-8.275,-30.786,-50.779,-59.48,-49.56,-31.031,-20.928,-36.078,-42.837,-40.41,-41.775,-42.021,-45.082,-51.242,-49.438,-47.906,-43.26,-41.012,-26.989,-28.071,-30.125,-30.678,-15.371,-10.909,-10.846,-14.076,-17.649,-18.614,-24.677,-26.168,-21.675,-12.953,-19.917,-42.693,-33.458,-28.805,-29.961,-27.649,-22.418,-18.523,-17.883,-25.044,-29.652,-26.192,-31.478,-30.797,-38.664,-31.015,-22.456,-15.358,-22.805,-8.522,-12.837,-7.471,-11.684,-33.716,-51.925,-55.487,-52.857,-41.77,-45.42,-40.517,-40.705,-43.494,-49.395,-46.219,-36.987,-27.952
82.59,-30.658,-30.939,-29.339,-23.533,-9.649,-6.416,0.355,-1.547,0.838,0.058,-0.335,0.046,0.52,0.255,6.008,7.116,9.424,9.256,8.934,8.934,8.562,8.899,11.212,12.967,12.193,7.615,1.328,-3.067,-6.544,-9.777,-11.021,-9.988,0.925,-15.678,-28.656,-22.692,-16.544,-15.441,-13.88,-12.968,-15.842,-13.131,-16.882,-11.139,-14.237,-16.169,-11.953,-7.618,-7.952,-9.586,-10.211,-10.146,-13.478,-12.388,-11.33,-8.367,-6.941,-4.762,-1.595,1.262,-2.59,-3.568,-1.244,-2.911,-1.595,6.244,10.318,9.93,12.73,11.289,10.33,12.931,14.649,16.323,17.199,16.37,15.166,14.106,12.714,9.584,9.331,11.332,11.909,12.622,11.981,11.412,9.745,8.428,7.108,6.711,9.338,12.268,12.052,12.268,10.343,8.429,5.194,6.073,7.082,4.607,-0.165,-17.871,-23.236,-14.394,-9.183,-16.018,10.063,18.308,15.908,7.369,2.879,0.206,0.342,-3.164,0.861,-9.659,-33.781,-51.362,-56.21,-40.698,-16.732,-31.054,-45.778,-43.885,-40.579,-45.239,-48.058,-45.162,-51.362,-49.398,-45.02,-36.028,-23.901,-17.08,-20.091,-26.796,-18.452,-14.869,-3.04,-10.125,-15.681,-18.794,-20.548,-22.695,-16.156,-12.037,-9.627,-18.51,-30.827,-30.001,-26.483,-30.576,-20.466,-13.134,-19.334,-22.862,-25.165,-30.438,-29.747,-29.175,-33.515,-33.4,-17.26,-14.012,-16.072,-13.609,-3.197,-5.792,-12.358,-18.593,-37.754,-53.137,-56.053,-51.369,-47.909,-47.885,-47.492,-47.383,-48.554,-49.394,-44.639,-34.761,-30.125
