82,18.23,292.108,244.279,252.194,251.356,-7.915
82,18.16,295.27,243.817,258.879,255.583,-15.062
82,18.08,293.559,244.049,255.949,252.432,-11.9
82,18,292.567,243.35,260.009,257.398,-16.66
82,17.92,293.974,243.584,258.216,255.591,-14.631
82,17.84,296.686,244.049,254.468,252.913,-10.419
82,17.76,289.381,243.35,253.375,252.079,-10.025
82,17.68,281.844,242.637,250.494,249.396,-7.856
82,17.61,281.157,242.155,248.08,247.447,-5.925
82,17.53,281.366,242.155,248.742,247.511,-6.588
82,17.45,275.146,240.665,248.28,246.163,-7.615
82,17.37,272.804,239.636,247.075,245.381,-7.439
82,17.29,272.493,239.11,244.735,242.371,-5.625
82,17.22,276.92,237.759,237.752,237.124,0.007
82,17.14,279.531,235.774,240.071,237.419,-4.297
82,17.06,281.161,234.585,244.523,239.727,-9.938
82,16.98,279.53,234.886,238.144,233.18,-3.258
82,16.91,277.86,234.886,232.57,228.575,2.316
82,16.83,277.694,233.974,234.769,230.8,-0.794
82,16.75,280.285,233.036,237.201,230.961,-4.165
82,16.67,280.722,232.718,232.91,229.241,-0.192
82,16.6,277.526,233.974,226.48,224.507,7.494
82,16.52,275.24,232.718,224.92,222.598,7.798
82,16.44,271.748,229.702,219.938,217.794,9.764
82,16.36,267.999,227.895,217.138,216.885,10.757
82,16.29,268.379,225.58,218.502,217.793,7.078
82,16.21,265.853,226.371,217.597,216.476,8.774
82,16.13,265.569,227.895,216.791,214.599,11.105
82,16.05,264.547,226.371,213.053,211.212,13.318
82,15.98,262.009,224.768,210.344,211.661,14.424
82,15.9,260.434,223.509,207.325,210.302,16.184
82,15.82,260.973,223.077,207.467,208.435,15.61
82,15.75,261.669,221.284,208.447,209.842,12.838
82,15.67,260.436,219.376,208.585,209.957,10.791
82,15.59,260.253,217.857,209.81,210.759,8.047
82,15.51,262.009,218.878,210.477,210.645,8.401
82,15.44,262.835,220.346,208.307,208.553,12.039
82,15.36,262.009,220.346,206.32,207.355,14.026
82,15.28,262.343,219.865,208.446,208.316,11.419
82,15.21,262.996,218.373,208.86,209.377,9.513
82,15.13,262.672,218.373,209.944,209.957,8.429
82,15.05,262.835,219.865,211.654,211.996,8.211
82,14.98,262.835,220.819,211.782,210.873,9.037
82,14.9,262.835,221.284,215.258,214.494,6.026
82,14.82,263.941,221.743,217.367,215.857,4.376
82,14.75,264.696,222.639,217.368,214.917,5.271
82,14.67,265.426,223.509,218.389,216.373,5.119
82,14.6,264.696,223.509,217.368,215.442,6.141
82,14.52,263.94,223.509,217.137,215.753,6.371
82,14.44,265.852,223.077,221.439,220.627,1.638
82,14.37,269.835,221.743,226.669,223.331,-4.926
82,14.29,268.25,223.509,224.216,220.627,-0.707
82,14.21,270.641,226.371,225.216,221.385,1.156
82,14.14,276.052,227.895,231.959,227.812,-4.064
82,14.06,279.298,226.759,239.08,235.636,-12.321
82,13.99,280.727,227.895,242.229,240.292,-14.333
82,13.91,283.34,231.743,244.801,242.163,-13.058
82,13.83,280.191,233.036,240.723,238.198,-7.687
82,13.76,271.529,231.743,229.745,226.788,1.998
82,13.68,269.716,228.992,223.211,219.179,5.781
82,13.61,274.488,225.58,224.322,219.374,1.259
82,13.53,279.295,220.819,231.35,225.919,-10.531
82,13.46,283.666,218.878,240.06,235.326,-21.182
82,13.38,285.871,224.354,247.516,243.57,-23.162
82,13.3,285.039,230.397,246.187,239.653,-15.79
82,13.23,284.231,232.072,243.805,237.264,-11.734
82,13.15,290.539,229.702,254.57,248.451,-24.868
82,13.08,292.608,228.63,262.724,254.9,-34.093
82,13,291.342,231.743,259.345,252.795,-27.602
82,12.93,289.189,234.281,256.339,249.131,-22.058
82,12.85,283.669,235.185,243.735,238.068,-8.55
82,12.78,285.93,232.072,253.063,249.02,-20.992
82,12.7,289.738,230.397,260.693,258.492,-30.296
82,12.62,295.376,230.051,270.738,268.414,-40.687
82,12.55,295.433,228.265,270.149,265.686,-41.884
82,12.47,294.507,225.177,271.309,268.117,-46.132
82,12.4,297.779,229.702,274.523,270.262,-44.821
82,12.32,297.742,231.077,274.784,269.822,-43.707
82,12.25,297.995,233.036,273.485,268.84,-40.449
82,12.17,305.731,238.034,292.469,289.721,-54.436
82,12.1,307.558,236.353,294.216,291.361,-57.863
82,12.02,306.88,237.759,294.491,291.21,-56.731
82,11.95,306.227,240.918,292.151,289.606,-51.233
82,11.87,305.607,241.911,290.347,286.455,-48.436
82,11.8,304.497,241.665,286.304,279.999,-44.639
82,11.72,304.043,241.665,284.528,278.946,-42.863
82,11.65,303.788,241.911,284.953,279.768,-43.042
82,11.57,299.353,240.154,271.269,264.747,-31.114
82,11.5,298.919,238.844,281.068,276.979,-42.224
82,11.42,298.228,238.306,278.707,272.044,-40.401
82,11.35,294.023,238.576,266.708,260.631,-28.132
82,11.27,291.939,240.154,257.986,252.378,-17.832
82,11.2,289.506,240.918,256.652,251.714,-15.734
82,11.12,292.346,240.665,265.03,259.498,-24.365
82,11.05,294.262,239.636,269.907,264.619,-30.271
82,10.97,297.057,238.576,269.899,264.869,-31.323
82,10.9,294.913,236.639,261.651,256.895,-25.012
82,10.83,296.941,236.639,262.727,256.5,-26.088
82,10.75,292.114,238.576,258.268,251.899,-19.692
82,10.68,289.956,239.11,257.814,252.078,-18.704
82,10.6,290.001,238.306,260.873,253.956,-22.568
82,10.53,292.61,236.922,263.658,257.162,-26.735
82,10.45,291.668,236.353,260.937,255.751,-24.584
82,10.38,292.121,236.639,253.372,249.579,-16.733
82,10.3,293.936,236.639,260.813,256.809,-24.174
82,10.23,296.204,236.922,273.248,269.298,-36.326
82,10.16,298.023,236.639,274.689,268.501,-38.05
82,10.08,294.298,236.065,263.331,255.118,-27.266
82,10.01,285.151,236.353,246.115,239.868,-9.762
82,9.93,279.759,235.774,237.753,235.258,-1.979
82,9.86,284.602,233.664,244.925,241.048,-11.261
82,9.78,289.452,230.397,255.183,250.626,-24.786
82,9.71,284.861,229.349,256.894,252.378,-27.545
82,9.64,284.609,230.739,255.476,251.29,-24.737
82,9.56,285.983,231.412,254.017,249.586,-22.606
82,9.49,296.575,231.743,274.104,268.998,-42.361
82,9.41,298.784,234.585,277.908,273.219,-43.323
82,9.34,300.007,238.576,282.779,277.196,-44.203
82,9.27,299.715,239.636,279.185,272.74,-39.549
82,9.19,296.318,238.844,276.9,271.489,-38.056
82,9.12,277.102,237.759,254.945,251.053,-17.186
82,9.04,283.171,237.759,256.182,256.769,-18.422
82,8.97,299.663,235.774,282.849,279.66,-47.075
82,8.9,304.238,233.974,290.218,284.858,-56.244
82,8.82,303.021,237.204,285.319,279.962,-48.116
82,8.75,307.833,240.154,294.18,291.889,-54.025
82,8.67,308.105,240.918,295.176,292.936,-54.258
82,8.6,308.082,240.918,294.662,291.813,-53.745
82,8.53,307.489,241.169,292.787,289.297,-51.618
82,8.45,307.902,243.114,292.505,289.721,-49.391
82,8.38,308.059,244.279,292.326,288.479,-48.047
82,8.31,307.348,244.279,292.078,288.715,-47.799
82,8.23,306.37,243.817,289.844,286.191,-46.027
82,8.16,306.466,243.35,289.806,286.709,-46.456
82,8.08,306.507,243.35,290.523,286.696,-47.173
82,8.01,300.973,242.637,280.685,275.808,-38.048
82.07,21.99,293.252,230.739,252.923,243.915,-22.185
82.07,21.91,287.994,230.051,244.726,239.652,-14.675
82.07,21.83,292.338,228.992,250.362,243.183,-21.371
82.07,21.75,287.227,228.265,242.518,235.107,-14.253
82.07,21.67,282.074,227.521,235.674,230.8,-8.152
82.07,21.59,282.338,226.371,234.518,229.16,-8.147
82.07,21.51,275.605,226.371,229.566,225.219,-3.194
82.07,21.43,272.068,225.177,225.02,223.515,0.157
82.07,21.34,268.126,223.935,223.618,222.042,0.317
82.07,21.26,270.069,222.194,225.609,223.424,-3.415
82.07,21.18,271.092,221.284,225.999,222.967,-4.714
82.07,21.1,269.36,221.284,225.118,221.856,-3.834
82.07,21.02,267.086,221.284,222.49,219.86,-1.205
82.07,20.94,266.547,221.284,222.8,220.914,-1.516
82.07,20.86,266.818,222.194,222.281,220.532,-0.087
82.07,20.78,266.952,222.639,220.372,218.786,2.266
82.07,20.7,268.503,222.194,222.49,221.198,-0.296
82.07,20.62,266.951,222.194,223.106,220.532,-0.912
82.07,20.54,263.629,223.509,218.388,217.592,5.121
82.07,20.46,262.343,224.354,217.824,218.292,6.531
82.07,20.38,264.246,225.177,220.156,219.374,5.021
82.07,20.3,266.272,225.58,217.937,218.391,7.643
82.07,20.22,267.482,224.354,220.48,219.472,3.874
82.07,20.14,269.835,224.354,223.107,220.052,1.247
82.07,20.06,271.424,225.177,225.803,222.872,-0.626
82.07,19.98,272.596,224.354,229.201,225.746,-4.847
82.07,19.9,275.968,225.978,238.378,235.555,-12.399
82.07,19.82,280.431,228.992,240.145,236.828,-11.153
82.07,19.74,283.599,231.077,247.272,246.09,-16.195
82.07,19.66,281.795,234.886,249.332,245.838,-14.446
82.07,19.58,279.987,238.034,239.831,236.526,-1.797
82.07,19.5,282.477,237.204,243.096,238.654,-5.893
82.07,19.42,285.874,234.585,254.578,252.425,-19.993
82.07,19.34,288.31,239.11,260.18,259.008,-21.069
82.07,19.26,294.219,244.96,261.604,260.314,-16.644
82.07,19.18,293.898,245.629,265.089,263.436,-19.46
82.07,19.1,295.857,245.407,266.719,265.234,-21.312
82.07,19.02,295.743,245.407,267.618,265.892,-22.211
82.07,18.94,296.355,245.849,264.933,262.127,-19.084
82.07,18.86,295.119,245.849,262.142,259.718,-16.293
82.07,18.79,294.207,245.629,261.548,258.734,-15.919
82.07,18.71,296.869,245.407,259.401,257.123,-13.994
82.07,18.63,298.682,245.184,259.065,257.179,-13.881
82.07,18.55,299.973,244.96,259.845,257.459,-14.885
82.07,18.47,299.32,244.507,259.958,256.953,-15.451
82.07,18.39,298.68,244.507,261.766,258.348,-17.259
82.07,18.31,299.387,244.734,262.465,257.96,-17.731
82.07,18.23,293.33,244.507,251.684,249.142,-7.177
82.07,18.16,293.937,243.584,256.361,253.499,-12.777
82.07,18.08,293.689,243.35,252.382,249.887,-9.032
82.07,18,291.94,243.35,258.718,255.529,-15.368
82.07,17.92,295.193,242.397,256.776,253.796,-14.379
82.07,17.84,296.615,242.877,254.529,252.854,-11.652
82.07,17.76,295.379,243.35,253.62,251.719,-10.27
82.07,17.68,280.845,242.397,252.2,251.476,-9.803
82.07,17.61,276.317,242.155,250.367,250.322,-8.212
82.07,17.53,274.391,241.665,250.75,249.83,-9.086
82.07,17.45,271.748,240.665,247.679,245.902,-7.014
82.07,17.37,273.414,239.896,248.544,247.319,-8.648
82.07,17.29,272.493,239.374,244.169,242.026,-4.795
82.07,17.22,276.056,238.576,240.073,238.221,-1.497
82.07,17.14,280.359,236.639,236.079,233.728,0.559
82.07,17.06,279.531,234.886,234.836,230.549,0.05
82.07,16.98,277.527,234.585,230.284,226.789,4.301
82.07,16.91,277.274,234.281,228.279,225.835,6.002
82.07,16.83,276.324,233.036,229.566,226.01,3.47
82.07,16.75,277.606,232.396,231.175,225.746,1.221
82.07,16.67,275.696,231.743,225.117,222.966,6.626
82.07,16.6,274.867,232.396,223.21,222.229,9.186
82.07,16.52,274.489,231.743,224.423,222.69,7.321
82.07,16.44,270.527,229.702,218.948,217.189,10.754
82.07,16.36,267.871,228.63,216.675,215.65,11.956
82.07,16.29,267.086,226.371,217.482,216.064,8.889
82.07,16.21,265.137,225.58,217.022,215.858,8.558
82.07,16.13,263.157,225.978,215.734,213.529,10.244
82.07,16.05,262.508,224.768,210.873,209.957,13.896
82.07,15.98,261.669,223.077,207.889,208.672,15.188
82.07,15.9,259.315,221.743,204.995,206.003,16.748
82.07,15.82,260.253,221.743,206.61,207.476,15.133
82.07,15.75,261.497,220.819,207.608,209.026,13.211
82.07,15.67,260.973,218.373,209.133,210.417,9.24
82.07,15.59,261.324,217.857,208.722,210.531,9.135
82.07,15.51,262.509,219.376,210.078,211.099,9.298
82.07,15.44,262.672,219.865,208.995,209.609,10.87
82.07,15.36,262.176,220.346,204.694,206.498,15.651
82.07,15.28,262.835,219.376,206.898,207.596,12.479
82.07,15.21,262.344,217.857,207.889,209.143,9.968
82.07,15.13,262.509,218.373,210.345,210.073,8.028
82.07,15.05,261.497,219.376,211.004,210.986,8.372
82.07,14.98,262.997,219.865,211.782,210.873,8.082
82.07,14.9,263.63,219.865,214.656,212.878,5.209
82.07,14.82,263.63,220.346,215.616,213.53,4.73
82.07,14.75,262.343,220.819,215.616,213.422,5.203
82.07,14.67,263.94,223.077,215.971,214.281,7.106
82.07,14.6,263.473,223.509,217.023,215.232,6.486
82.07,14.52,262.509,223.077,216.441,214.706,6.636
82.07,14.44,263.474,222.639,218.612,217.188,4.027
82.07,14.37,264.991,221.284,221.758,219.666,-0.474
82.07,14.29,264.093,223.077,219.72,218.589,3.357
82.07,14.21,267.871,226.371,221.968,219.763,4.404
82.07,14.14,272.589,226.759,228.179,224.234,-1.419
82.07,14.06,279.449,224.768,237.034,232.308,-12.265
82.07,13.99,285.16,226.759,245.639,242.916,-18.88
82.07,13.91,287.181,231.412,248.338,244.257,-16.927
82.07,13.83,286.762,233.036,252.044,244.969,-19.008
82.07,13.76,271.957,233.352,232.393,229.651,0.959
82.07,13.68,270.756,231.077,221.969,218.193,9.108
82.07,13.61,272.596,228.63,222.176,218.093,6.454
82.07,13.53,277.688,224.354,227.145,222.132,-2.79
82.07,13.46,285.923,220.346,241.223,234.848,-20.877
82.07,13.38,290.527,222.639,256.87,249.751,-34.232
82.07,13.3,283.669,227.895,241.418,235.183,-13.523
82.07,13.23,284.736,231.077,241.604,235.616,-10.527
82.07,13.15,290.779,229.702,257.988,250.75,-28.286
82.07,13.08,291.714,227.895,259.9,252.316,-32.005
82.07,13,290.587,230.397,256.36,249.515,-25.963
82.07,12.93,286.563,233.352,253.242,245.896,-19.89
82.07,12.85,283.796,234.281,244.87,238.506,-10.589
82.07,12.78,288.58,232.718,253.781,249.067,-21.063
82.07,12.7,294.253,230.051,268.482,265.016,-38.431
82.07,12.62,299.317,229.702,278.592,274.956,-48.89
82.07,12.55,298.966,227.895,277.109,274.39,-49.214
82.07,12.47,296.352,227.143,275.373,270.259,-48.231
82.07,12.4,298.883,232.396,277.001,273.408,-44.605
82.07,12.32,300.163,233.036,278.594,273.13,-45.558
82.07,12.25,300.676,234.585,278.148,275.186,-43.563
82.07,12.17,306.422,238.576,293.278,290.678,-54.702
82.07,12.1,307.304,236.065,293.557,290.754,-57.493
82.07,12.02,307.327,238.576,294.181,291.285,-55.605
82.07,11.95,306.759,241.911,292.398,289.139,-50.487
82.07,11.87,305.014,241.665,287.326,281.573,-45.661
82.07,11.8,302.645,241.418,279.385,271.105,-37.967
82.07,11.72,302.851,241.169,284.927,278.431,-43.759
82.07,11.65,301.739,241.418,282.93,277.193,-41.512
82.07,11.57,299.121,240.411,274.969,269.249,-34.558
82.07,11.5,299.115,240.154,275.973,268.207,-35.819
82.07,11.42,295.231,239.11,263.987,254.783,-24.877
82.07,11.35,291.57,238.576,256.945,248.897,-18.369
82.07,11.27,288.211,240.411,252.881,247.062,-12.47
82.07,11.2,290.967,240.665,255.884,252.075,-15.219
82.07,11.12,293.899,239.374,265.499,258.237,-26.125
82.07,11.05,295.588,238.576,266.705,260.572,-28.129
82.07,10.97,297.458,238.034,272.128,267.128,-34.094
82.07,10.9,296.466,236.639,264.045,256.781,-27.406
82.07,10.83,293.563,237.483,257.644,252.019,-20.161
82.07,10.75,292.031,238.844,255.662,250.506,-16.818
82.07,10.68,290.2,238.576,255.895,249.457,-17.319
82.07,10.6,288.11,238.306,252.944,246.743,-14.638
82.07,10.53,290.388,236.639,256.464,252.788,-19.825
82.07,10.45,294.269,236.639,266.509,260.636,-29.87
82.07,10.38,292.6,236.639,263.503,261.582,-26.864
82.07,10.3,296.839,236.353,273.291,269.393,-36.939
82.07,10.23,297.486,236.922,274.325,267.862,-37.402
82.07,10.16,294.186,236.922,263.312,253.62,-26.39
82.07,10.08,290.714,236.065,257.954,248.574,-21.889
82.07,10.01,280.793,236.639,241.196,236.237,-4.558
82.07,9.93,279.834,236.065,238.143,235.409,-2.078
82.07,9.86,286.393,233.974,249.116,244.444,-15.142
82.07,9.78,289.954,231.743,260.068,255.591,-28.324
82.07,9.71,286.684,231.077,257.298,253.386,-26.221
82.07,9.64,283.328,233.036,255.507,249.69,-22.471
82.07,9.56,278.478,233.974,246.329,245.01,-12.354
82.07,9.49,296.715,232.396,274.332,272.243,-41.936
82.07,9.41,301.472,233.036,279.53,271.447,-46.494
82.07,9.34,299.649,236.639,281.023,274.46,-44.385
82.07,9.27,297.955,238.844,273.659,267.78,-34.815
82.07,9.19,294.345,238.844,267.599,260.413,-28.755
82.07,9.12,281.147,238.306,256.016,251.296,-17.71
82.07,9.04,286.617,238.844,257.003,252.014,-18.159
82.07,8.97,288.366,238.034,259.448,256.67,-21.415
82.07,8.9,290.623,236.922,266.203,262.436,-29.28
82.07,8.82,294.589,240.411,273.665,272.928,-33.254
82.07,8.75,304.906,244.049,289.493,286.217,-45.444
82.07,8.67,308.66,243.584,296.726,294.447,-53.142
82.07,8.6,308.483,243.817,295.004,292.674,-51.187
82.07,8.53,307.833,244.96,292.716,289.913,-47.756
82.07,8.45,308.012,244.507,292.393,288.865,-47.886
82.07,8.38,306.031,243.584,287.651,283.099,-44.066
82.07,8.31,305.607,243.584,288.995,284.656,-45.41
82.07,8.23,305.556,243.35,287.84,284.414,-44.49
82.07,8.16,305.83,242.877,289.808,286.67,-46.931
82.07,8.08,303.226,242.155,286.568,282.375,-44.413
82.07,8.01,297.133,241.665,275.241,270.308,-33.576
82.15,21.99,283.767,232.396,236.625,232.545,-4.229
82.15,21.91,291.063,231.077,247.68,242.439,-16.603
82.15,21.83,290.342,228.265,246.804,240.291,-18.539
82.15,21.75,285.868,227.895,242.37,235.785,-14.475
82.15,21.67,281.445,227.895,234.27,230.557,-6.375
82.15,21.59,281.932,225.58,235.51,231.204,-9.93
82.15,21.51,277.775,226.371,235.753,230.799,-9.382
82.15,21.43,274.861,225.177,230.286,227.56,-5.109
82.15,21.34,271.422,223.509,227.435,225.219,-3.926
82.15,21.26,273.71,222.194,230.198,227.391,-8.004
82.15,21.18,273.611,221.284,228.557,226.705,-7.273
82.15,21.1,270.643,221.284,226.673,223.787,-5.389
82.15,21.02,268.504,221.284,223.313,219.666,-2.029
82.15,20.94,267.351,221.743,222.49,219.472,-0.747
82.15,20.86,266.683,222.194,220.373,219.569,1.822
82.15,20.78,265.854,221.284,219.391,217.693,1.894
82.15,20.7,265.137,221.284,220.047,217.189,1.237
82.15,20.62,264.093,221.743,218.388,215.442,3.355
82.15,20.54,262.672,222.639,214.534,214.174,8.105
82.15,20.46,262.508,223.509,217.482,215.65,6.026
82.15,20.38,264.245,224.354,218.726,217.793,5.629
82.15,20.3,265.138,225.177,219.17,218.093,6.007
82.15,20.22,266.546,223.935,219.611,218.589,4.324
82.15,20.14,268.251,223.509,219.28,216.986,4.228
82.15,20.06,269.481,223.509,219.72,216.783,3.789
82.15,19.98,272.699,223.077,224.921,222.874,-1.844
82.15,19.9,276.412,225.58,235.422,233.336,-9.842
82.15,19.82,278.985,227.521,237.834,236.756,-10.312
82.15,19.74,283.21,230.397,246.39,244.981,-15.993
82.15,19.66,283.541,234.585,249.332,246.358,-14.747
82.15,19.58,281.656,236.639,246.051,242.708,-9.412
82.15,19.5,282.482,235.774,246.053,241.616,-10.279
82.15,19.42,285.876,233.036,252.444,247.887,-19.408
82.15,19.34,286.168,238.576,258.836,257.117,-20.26
82.15,19.26,290.908,245.184,260.677,259.337,-15.493
82.15,19.18,292.155,245.849,262.516,260.26,-16.667
82.15,19.1,295.109,245.629,264.152,262.126,-18.524
82.15,19.02,296.913,245.849,265.703,264.004,-19.854
82.15,18.94,297.242,245.849,266.315,264.109,-20.466
82.15,18.86,296.242,245.629,262.195,259.934,-16.566
82.15,18.79,296.127,245.184,259.848,257.403,-14.663
82.15,18.71,297.67,244.734,259.681,257.627,-14.947
82.15,18.63,297.708,244.734,261.11,259.118,-16.376
82.15,18.55,296.982,244.507,259.455,258.402,-14.948
82.15,18.47,298.543,244.279,262.779,261.648,-18.501
82.15,18.39,299.351,244.279,264.309,261.223,-20.031
82.15,18.31,297.088,244.279,257.578,254.491,-13.299
82.15,18.23,294.062,244.279,251.761,249.644,-7.483
82.15,18.16,294.272,243.817,254.104,251.356,-10.287
82.15,18.08,293.941,242.877,252.074,249.147,-9.198
82.15,18,295.389,242.877,254.768,251.417,-11.891
82.15,17.92,294.393,242.155,255.246,252.794,-13.092
82.15,17.84,295.274,242.397,254.529,251.959,-12.132
82.15,17.76,296.539,242.877,254.71,252.735,-11.833
82.15,17.68,286.166,242.397,254.106,250.993,-11.709
82.15,17.61,274.39,242.155,250.43,249.211,-8.276
82.15,17.53,270.982,241.418,247.21,246.227,-5.793
82.15,17.45,270.069,240.665,247.948,246.228,-7.283
82.15,17.37,272.906,240.154,248.808,246.421,-8.653
82.15,17.29,274.489,238.844,245.431,243.252,-6.587
82.15,17.22,278.669,238.576,239.305,238.436,-0.729
82.15,17.14,280.062,237.204,236.56,234.266,0.644
82.15,17.06,277.607,234.585,227.337,226.007,7.248
82.15,16.98,275.334,233.974,227.055,224.506,6.919
82.15,16.91,276.059,234.281,229.838,227.306,4.443
82.15,16.83,272.905,232.718,227.529,225.042,5.189
82.15,16.75,272.28,231.412,225.61,222.321,5.802
82.15,16.67,271.422,230.739,224.623,223.059,6.116
82.15,16.6,271.64,230.397,223.516,221.574,6.881
82.15,16.52,272.387,230.051,224.52,222.596,5.532
82.15,16.44,270.301,228.992,216.441,214.494,12.55
82.15,16.36,268.379,228.265,215.972,214.6,12.293
82.15,16.29,265.282,227.521,215.854,214.388,11.668
82.15,16.21,263.94,225.177,215.616,215.127,9.561
82.15,16.13,263.786,224.768,214.29,213.421,10.478
82.15,16.05,263.474,224.768,208.723,209.726,16.046
82.15,15.98,263.157,223.509,207.467,208.077,16.042
82.15,15.9,260.432,221.743,204.995,206.251,16.748
82.15,15.82,258.734,220.346,206.754,207.476,13.592
82.15,15.75,261.669,219.865,207.467,208.316,12.398
82.15,15.67,260.616,217.857,207.889,208.554,9.968
82.15,15.59,260.616,217.333,208.446,209.377,8.886
82.15,15.51,262.009,219.376,209.54,210.188,9.836
82.15,15.44,262.508,220.346,209.809,210.416,10.537
82.15,15.36,262.997,220.346,206.029,206.989,14.316
82.15,15.28,262.343,219.865,205.883,207.355,13.982
82.15,15.21,261.84,218.373,207.608,207.476,10.764
82.15,15.13,261.497,217.333,209.133,209.377,8.199
82.15,15.05,262.344,217.333,209.944,208.672,7.388
82.14,14.98,262.997,218.878,211.525,209.842,7.354
82.14,14.9,264.094,220.346,213.303,212.107,7.042
82.14,14.82,263.63,220.346,214.777,213.096,5.569
82.14,14.75,262.343,220.346,214.777,213.313,5.569
82.14,14.67,262.508,222.194,214.898,213.53,7.297
82.14,14.6,261.84,222.639,215.378,213.746,7.261
82.14,14.52,262.176,222.639,215.018,213.853,7.62
82.14,14.44,262.177,222.194,216.44,215.336,5.754
82.14,14.37,263.316,221.743,220.373,218.589,1.37
82.14,14.29,264.843,223.077,220.373,217.893,2.704
82.14,14.21,267.742,225.177,219.719,217.29,5.458
82.14,14.14,271.955,225.177,225.702,221.571,-0.525
82.14,14.06,279.139,223.509,233.68,228.991,-10.171
82.14,13.99,285.453,225.58,240.221,236.236,-14.641
82.14,13.91,289.995,230.397,244.162,238.723,-13.765
82.14,13.83,284.599,232.718,237.835,233.652,-5.117
82.14,13.76,278.347,234.281,233.426,229.654,0.855
82.14,13.68,272.802,233.352,227.804,222.963,5.548
82.14,13.61,272.283,230.051,218.724,215.441,11.327
82.14,13.53,275.515,224.354,224.022,219.956,0.333
82.14,13.46,281.829,219.865,233.72,227.368,-13.855
82.14,13.38,289.743,221.284,249.359,239.981,-28.075
82.14,13.3,284.114,225.177,239.234,232.478,-14.057
82.14,13.23,284.669,230.051,240.134,232.785,-10.082
82.14,13.15,290.201,230.051,251.621,242.433,-21.57
82.14,13.08,289.052,227.895,255.171,245.567,-27.276
82.14,13,287.735,230.051,247.807,240.636,-17.756
82.14,12.93,285.344,232.396,251.885,244.984,-19.489
82.14,12.85,285.035,232.718,251.555,247.432,-18.837
82.14,12.78,290.898,231.743,257.459,253.683,-25.716
82.14,12.7,298.59,228.992,278.1,275.569,-49.108
82.14,12.62,302.735,229.349,286.275,283.551,-56.926
82.14,12.55,301.63,230.397,285.083,281.234,-54.686
82.14,12.47,295.615,231.743,272.869,268.367,-41.126
82.14,12.4,300.422,235.185,279.7,274.282,-44.515
82.14,12.32,301.072,234.585,279.443,273.912,-44.859
82.14,12.25,303.629,235.774,284.906,281.165,-49.132
82.14,12.17,306.904,238.306,293.592,290.105,-55.286
82.14,12.1,306.879,235.774,294.216,291.21,-58.442
82.14,12.02,306.761,238.576,293.974,290.831,-55.398
82.14,11.95,306.297,241.911,292.035,288.196,-50.124
82.14,11.87,303.242,241.911,283.415,276.973,-41.504
82.14,11.8,300.671,241.418,276.825,270.161,-35.407
82.14,11.72,301.712,240.918,282.297,276.042,-41.379
82.14,11.65,299.873,240.918,282.212,276.667,-41.294
