,21.99,21.91,21.83,21.75,21.67,21.59,21.51,21.43,21.34,21.26,21.18,21.1,21.02,20.94,20.86,20.78,20.7,20.62,20.54,20.46,20.38,20.3,20.22,20.14,20.06,19.98,19.9,19.82,19.74,19.66,19.58,19.5,19.42,19.34,19.26,19.18,19.1,19.02,18.94,18.86,18.79,18.71,18.63,18.55,18.47,18.39,18.31,18.23,18.16,18.08,18,17.92,17.84,17.76,17.68,17.61,17.53,17.45,17.37,17.29,17.22,17.14,17.06,16.98,16.91,16.83,16.75,16.67,16.6,16.52,16.44,16.36,16.29,16.21,16.13,16.05,15.98,15.9,15.82,15.75,15.67,15.59,15.51,15.44,15.36,15.28,15.21,15.13,15.05,14.98,14.9,14.82,14.75,14.67,14.6,14.52,14.44,14.37,14.29,14.21,14.14,14.06,13.99,13.91,13.83,13.76,13.68,13.61,13.53,13.46,13.38,13.3,13.23,13.15,13.08,13,12.93,12.85,12.78,12.7,12.62,12.55,12.47,12.4,12.32,12.25,12.17,12.1,12.02,11.95,11.87,11.8,11.72,11.65,11.57,11.5,11.42,11.35,11.27,11.2,11.12,11.05,10.97,10.9,10.83,10.75,10.68,10.6,10.53,10.45,10.38,10.3,10.23,10.16,10.08,10.01,9.93,9.86,9.78,9.71,9.64,9.56,9.49,9.41,9.34,9.27,9.19,9.12,9.04,8.97,8.9,8.82,8.75,8.67,8.6,8.53,8.45,8.38,8.31,8.23,8.16,8.08,8.01
82,247.378,238.366,239.937,233.183,229.491,230.23,226.185,223.605,218.192,221.104,221.009,221.103,220.628,220.533,219.86,219.47,222.414,223.15,221.762,219.472,218.885,218.391,218.491,221.574,225.042,228.993,235.861,240.643,243.724,242.303,235.329,248.88,257.624,260.098,261.173,264.057,265.891,266.943,266.288,263.898,258.897,257.794,258.347,258.348,257.176,260.742,257.286,251.356,255.583,252.432,257.398,255.591,252.913,252.079,249.396,247.447,247.511,246.163,245.381,242.371,237.124,237.419,239.727,233.18,228.575,230.8,230.961,229.241,224.507,222.598,217.794,216.885,217.793,216.476,214.599,211.212,211.661,210.302,208.435,209.842,209.957,210.759,210.645,208.553,207.355,208.316,209.377,209.957,211.996,210.873,214.494,215.857,214.917,216.373,215.442,215.753,220.627,223.331,220.627,221.385,227.812,235.636,240.292,242.163,238.198,226.788,219.179,219.374,225.919,235.326,243.57,239.653,237.264,248.451,254.9,252.795,249.131,238.068,249.02,258.492,268.414,265.686,268.117,270.262,269.822,268.84,289.721,291.361,291.21,289.606,286.455,279.999,278.946,279.768,264.747,276.979,272.044,260.631,252.378,251.714,259.498,264.619,264.869,256.895,256.5,251.899,252.078,253.956,257.162,255.751,249.579,256.809,269.298,268.501,255.118,239.868,235.258,241.048,250.626,252.378,251.29,249.586,268.998,273.219,277.196,272.74,271.489,251.053,256.769,279.66,284.858,279.962,291.889,292.936,291.813,289.297,289.721,288.479,288.715,286.191,286.709,286.696,275.808
82.07,243.915,239.652,243.183,235.107,230.8,229.16,225.219,223.515,222.042,223.424,222.967,221.856,219.86,220.914,220.532,218.786,221.198,220.532,217.592,218.292,219.374,218.391,219.472,220.052,222.872,225.746,235.555,236.828,246.09,245.838,236.526,238.654,252.425,259.008,260.314,263.436,265.234,265.892,262.127,259.718,258.734,257.123,257.179,257.459,256.953,258.348,257.96,249.142,253.499,249.887,255.529,253.796,252.854,251.719,251.476,250.322,249.83,245.902,247.319,242.026,238.221,233.728,230.549,226.789,225.835,226.01,225.746,222.966,222.229,222.69,217.189,215.65,216.064,215.858,213.529,209.957,208.672,206.003,207.476,209.026,210.417,210.531,211.099,209.609,206.498,207.596,209.143,210.073,210.986,210.873,212.878,213.53,213.422,214.281,215.232,214.706,217.188,219.666,218.589,219.763,224.234,232.308,242.916,244.257,244.969,229.651,218.193,218.093,222.132,234.848,249.751,235.183,235.616,250.75,252.316,249.515,245.896,238.506,249.067,265.016,274.956,274.39,270.259,273.408,273.13,275.186,290.678,290.754,291.285,289.139,281.573,271.105,278.431,277.193,269.249,268.207,254.783,248.897,247.062,252.075,258.237,260.572,267.128,256.781,252.019,250.506,249.457,246.743,252.788,260.636,261.582,269.393,267.862,253.62,248.574,236.237,235.409,244.444,255.591,253.386,249.69,245.01,272.243,271.447,274.46,267.78,260.413,251.296,252.014,256.67,262.436,272.928,286.217,294.447,292.674,289.913,288.865,283.099,284.656,284.414,286.67,282.375,270.308
82.15,232.545,242.439,240.291,235.785,230.557,231.204,230.799,227.56,225.219,227.391,226.705,223.787,219.666,219.472,219.569,217.693,217.189,215.442,214.174,215.65,217.793,218.093,218.589,216.986,216.783,222.874,233.336,236.756,244.981,246.358,242.708,241.616,247.887,257.117,259.337,260.26,262.126,264.004,264.109,259.934,257.403,257.627,259.118,258.402,261.648,261.223,254.491,249.644,251.356,249.147,251.417,252.794,251.959,252.735,250.993,249.211,246.227,246.228,246.421,243.252,238.436,234.266,226.007,224.506,227.306,225.042,222.321,223.059,221.574,222.596,214.494,214.6,214.388,215.127,213.421,209.726,208.077,206.251,207.476,208.316,208.554,209.377,210.188,210.416,206.989,207.355,207.476,209.377,208.672,209.842,212.107,213.096,213.313,213.53,213.746,213.853,215.336,218.589,217.893,217.29,221.571,228.991,236.236,238.723,233.652,229.654,222.963,215.441,219.956,227.368,239.981,232.478,232.785,242.433,245.567,240.636,244.984,247.432,253.683,275.569,283.551,281.234,268.367,274.282,273.912,281.165,290.105,291.21,290.831,288.196,276.973,270.161,276.042,276.667,267.263,250.05,245.833,248.136,252.156,246.604,256.446,259.434,264.324,252.135,253.727,253.374,243.79,245.642,252.602,266.928,277.285,271.227,254.889,259.222,253.306,237.42,236.311,241.401,250.316,250.435,245.77,249.692,258.569,263.572,262.684,269.477,255.968,243.512,252.726,257.433,274.078,287.217,285.65,293.97,292.114,291.436,287.573,279.855,277.373,282.643,286.471,283.373,273.205
82.21,234.493,239.582,235.561,233.651,232.003,231.765,232.636,232.949,228.155,229.242,224.418,223.15,220.628,218.391,216.681,216.168,215.232,214.281,212.987,212.987,215.337,215.649,215.231,215.441,214.6,221.001,230.226,237.197,244.054,248.959,249.086,245.052,244.259,255.694,259.773,259.337,259.936,260.851,262.073,261.49,259.226,258.237,259.773,263.328,264.211,263.28,254.951,249.21,249.645,249.459,250.688,252.971,250.505,253.854,248.958,249.148,248.271,248.019,244.059,241.683,236.905,232.239,225.395,224.237,227.732,224.952,221.102,222.32,220.245,220.34,215.023,215.337,213.313,212.987,211.325,209.26,207.716,206.127,207.957,209.61,208.908,209.026,210.302,210.873,209.377,207.957,208.434,208.435,208.79,211.212,212.768,212.658,212.767,211.437,213.205,213.746,214.494,216.167,217.29,215.754,220.714,232.393,238.51,235.787,236.681,231.443,223.599,213.743,219.569,223.24,228.239,227.047,231.283,236.384,238.29,235.626,248.571,257.999,264.761,283.717,285.022,278.311,264.15,270.736,274.824,279.374,287.616,290.027,290.64,288.868,282.085,272.384,277.685,276.353,265.356,246.55,244.785,254.308,261.51,246.344,256.728,257.347,259.954,270.673,247.001,245.25,243.388,246.808,252.429,264.908,275.95,268.141,251.104,256.257,242.166,240.079,244.259,246.03,248.454,238.073,235.904,254.495,257.278,261.8,267.685,263.204,246.227,248.302,265.434,272.678,287.026,285.95,287.258,293.344,293.307,293.119,287.218,280.243,281.389,281.047,280.737,280.918,277.555
82.29,237.267,240.488,229.157,233.496,232.794,231.363,227.644,232.082,228.994,228.491,223.697,223.15,220.818,217.593,216.374,216.168,215.337,213.313,213.422,212.987,213.422,212.549,211.773,212.439,211.549,215.54,225.396,228.655,237.781,245.766,252.794,243.176,239.3,253.014,258.734,259.337,258.734,259.555,259.064,261.225,259.226,258.734,257.344,263.377,262.548,258.948,253.264,247.384,245.904,248.648,246.162,251.594,252.735,251.659,251.175,248.896,246.421,248.207,244.458,240.291,236.682,231.364,228.071,225.834,227.902,226.271,223.151,220.245,219.375,219.859,215.232,215.857,212.878,211.325,210.759,208.79,208.554,206.989,208.316,210.073,208.908,208.908,209.726,210.188,209.842,208.672,208.554,208.077,208.316,209.143,210.986,210.531,211.325,210.303,211.549,211.437,212.878,214.386,217.892,215.442,221.645,238.725,242.153,238.222,237.269,229.238,218.29,212.217,216.782,217.892,218.19,223.422,228.826,233.262,232.786,233.604,257.672,271.331,283.758,284.657,279.596,270.909,260.024,272.984,279.814,277.244,277.443,286.069,288.481,286.383,282.835,282.548,282.718,273.167,260.95,250.737,242.227,250.505,248.519,248.432,262.012,254.609,256.419,266.553,250.506,249.457,247.193,247.828,251.957,259.194,271.463,256.988,260.093,255.983,245.955,239.938,242.916,243.251,242.709,235.709,235.542,255.327,269.566,259.674,263.83,266.512,250.858,256.768,256.418,268.502,277.549,276.16,283.047,292.376,294.301,292.407,284.858,280.197,280.838,278.116,273.772,275.236,276.493
82.36,240.991,237.049,231.76,229.159,232.32,229.076,225.483,228.069,227.305,224.864,223.968,222.967,221.762,217.993,215.858,215.442,213.96,212.328,211.661,210.531,211.773,210.986,210.645,211.549,210.417,213.307,223.424,226.356,232.549,243.118,248.523,245.151,236.977,254.769,259.989,259.337,258.679,259.61,260.422,261.439,259.282,257.905,253.796,255.808,258.666,254.085,250.871,246.873,244.855,246.678,246.357,249.766,253.621,251.236,248.833,243.789,244.788,246.163,243.117,238.51,234.038,231.364,227.134,222.506,221.76,225.395,224.148,220.341,217.894,217.693,214.706,214.6,211.661,210.986,209.726,208.197,207.717,206.499,207.957,207.957,210.073,210.303,208.79,208.077,208.434,208.196,209.26,209.842,208.077,206.989,208.672,209.26,210.188,209.61,210.873,209.494,210.188,210.644,215.754,214.388,220.326,235.026,241.603,235.938,235.713,230.876,219.077,210.872,213.528,213.745,214.173,220.531,226.616,229.984,229.491,234.24,256.247,275.04,285.831,284.901,279.117,270.686,270.135,276.715,278.081,276.699,269.321,282.683,287.106,283.749,277.536,287.777,283.903,270.019,262.011,250.504,246.614,250.38,254.432,246.999,251.175,256.716,265.382,259.718,257.791,259.05,249.644,252.434,259.606,265.028,262.429,253.378,261.385,263.38,255.241,246.16,244.053,235.41,237.712,239.584,244.684,263.068,262.54,256.54,252.475,260.371,238.577,245.312,248.079,253.13,265.023,268.27,287.933,292.002,292.638,291.056,285.095,275.595,274.453,282.186,280.285,276.088,273.589
82.43,235.484,239.369,234.956,231.363,230.394,230.311,224.508,222.875,223.151,224.149,225.748,225.922,221.669,217.592,215.232,214.068,212.659,211.773,210.646,210.873,211.325,210.873,209.26,209.842,210.073,213.418,221.669,223.782,233.649,240.43,247.827,248.191,234.878,249.593,259.444,260.26,259.446,258.514,259.88,259.988,259.664,258.623,258.734,252.195,252.735,253.621,249.705,245.708,245.969,245.512,245.708,247,250.444,247.128,244.123,241.2,243.99,246.485,241.546,236.46,236.386,232.714,228.324,224.596,221.008,220.914,222.229,220.245,217.391,216.168,214.706,213.422,209.842,207.354,206.251,206.251,207.476,205.628,207.838,209.61,209.957,209.957,207.837,207.596,207.597,207.354,209.493,210.759,209.493,208.197,206.498,207.958,208.435,208.435,210.646,210.873,212.328,212.328,213.746,213.96,221.08,237.053,239.512,240.355,238.727,231.836,217.589,208.908,210.187,212.328,212.327,218.09,224.238,224.595,228.743,234.248,254.171,274.493,285.83,282.595,272.783,262.578,273.866,277.377,274.963,276.172,272.191,280.659,287.972,286.427,282.513,285.223,281.698,266.592,263.793,256.721,254.315,251.839,249.575,243.924,247.89,253.326,254.49,259.609,262.862,260.299,250.566,253.894,265.697,268.117,257.512,256.833,263.747,261.808,256.613,249.269,242.492,243.749,249.138,249.511,248.298,264.825,261.916,258.229,257.992,259.195,242.837,253.384,253.375,249.183,262.829,280.574,288.285,290.282,285.489,288.085,279.626,268.315,273.976,285.828,281.806,276.083,268.47
82.51,239.768,249.944,245.566,241.812,231.523,228.323,224.686,221.949,221.669,223.697,225.747,223.059,222.414,218.092,215.127,214.6,212.987,212.878,210.417,209.26,209.726,211.212,209.726,208.435,209.726,211.211,217.492,224.05,235.259,238.51,244.385,247.04,231.829,243.833,259.499,260.473,259.935,259.717,257.01,256.785,259.555,255.989,259.007,252.73,253.089,251.236,248.081,245.968,245.381,245.708,244.325,244.918,249.582,246.357,244.722,240.922,241.2,241.888,240.498,236.757,237.122,235.935,232.868,230.23,225.833,219.665,217.593,216.885,215.857,214.387,213.422,212.218,209.493,205.628,205.123,204.869,204.996,204.099,207.233,209.26,210.417,209.842,207.476,206.867,207.476,207.597,209.377,210.187,209.26,208.79,208.197,207.957,207.597,207.597,208.672,210.986,211.996,212.877,213.638,214.706,220.984,236.905,239.513,243.047,237.418,234.781,216.37,208.79,208.79,211.212,211.548,217.088,220.436,224.148,225.217,230.289,252.04,274.082,285.306,279.265,262.421,259.691,274.638,278.12,272.529,272.808,275.098,280.14,288.869,287.265,285.303,280.327,276.107,261.756,262.39,264.313,263.31,247.061,239.654,242.096,246.551,249.459,252.135,259.008,259.225,253.205,247.512,254.727,273.721,264.927,262.073,265.13,261.169,255.014,250.869,251.837,257.232,261.168,255.189,256.446,257.838,264.814,253.382,248.455,250.319,251.942,240.008,242.978,237.858,245.999,267.414,282.435,286.947,288.28,283.298,284.819,281.008,282.6,284.331,285.827,279.768,273.542,266.393
82.59,256.217,253.563,252.616,246.858,232.635,227.901,223.333,223.606,222.322,223.788,223.697,223.333,220.723,218.39,214.388,213.746,212.328,211.325,210.646,210.646,210.417,211.661,209.842,208.077,207.475,211.884,217.187,224.774,230.637,234.345,237.854,240.28,231.107,244.037,259.063,261.757,259.555,258.348,257.29,255.935,257.458,255.359,259.496,253.738,256.387,256.105,252.554,248.837,248.334,249.52,247.764,246.937,248.773,247.511,245.708,243.254,241.685,239.085,235.637,234.499,236.757,237.052,234.038,234.115,230.959,222.413,216.681,216.476,213.638,213.422,213.422,211.661,209.61,207.233,205.25,205.123,204.614,203.84,207.233,208.908,207.957,208.908,207.597,207.597,207.717,208.316,209.842,209.61,210.303,210.986,207.597,206.375,205.878,206.127,208.79,211.099,212.659,212.328,211.996,214.174,219.84,235.484,240.5,236.531,235.928,240.749,216.475,210.531,208.435,208.435,211.659,217.492,216.986,220.34,221.005,232.604,255.039,274.504,280.274,267.434,251.142,270.042,282.432,276.624,274.139,280.455,280.199,279.888,287.698,286.668,281.542,271.434,257.777,254.205,257.053,261.001,250.688,248.386,237.345,241.682,246.163,248.521,252.376,255.239,251.535,248.709,247.7,254.606,262.491,262.601,263.119,265.226,255.642,247.951,254.38,256.446,256.275,257.902,256.728,259.163,264.559,261.357,243.918,244.649,250.379,242.773,235.938,239.154,244.854,249.307,267.526,279.845,287.144,287.104,287.62,287.737,286.67,286.47,288.169,287.733,282.428,272.945,268.862
